index,team_abbr,opp_abbr,pf,pa,pace,location,datetime,true_pace
2022-02-01-21-louisiana-state,LOUISIANA-STATE,MISSISSIPPI,72,76,68,Home,2/1/22,TRUE
2021-12-07-20-vanderbilt,TEMPLE,VANDERBILT,72,68,68,Away,12/7/21,TRUE
2022-02-12-17-loyola-md,COLGATE,LOYOLA-MD,64,56,68,Away,2/12/22,TRUE
2022-02-09-21-florida-state,FLORIDA-STATE,PITTSBURGH,51,56,68,Home,2/9/22,TRUE
2022-02-14-20-alabama-am,ALABAMA-AM,ARKANSAS-PINE-BLUFF,74,69,68,Home,2/14/22,TRUE
2022-02-14-18-austin-peay,AUSTIN-PEAY,EASTERN-ILLINOIS,62,54,68,Home,2/14/22,TRUE
2022-02-23-19-boston-university,BOSTON-UNIVERSITY,LAFAYETTE,76,60,68,Home,2/23/22,TRUE
2022-02-24-19-charlotte,CHARLOTTE,FLORIDA-INTERNATIONAL,64,55,68,Home,2/24/22,TRUE
2022-02-24-19-charlotte,FLORIDA-INTERNATIONAL,CHARLOTTE,55,64,68,Away,2/24/22,TRUE
2022-02-23-19-boston-university,LAFAYETTE,BOSTON-UNIVERSITY,60,76,68,Away,2/23/22,TRUE
2022-02-19-16-virginia-tech,NORTH-CAROLINA,VIRGINIA-TECH,65,57,68,Away,2/19/22,TRUE
2022-02-19-15-south-dakota-state,SOUTH-DAKOTA-STATE,ST-THOMAS-MN,79,60,68,Home,2/19/22,TRUE
2022-02-19-15-south-dakota-state,ST-THOMAS-MN,SOUTH-DAKOTA-STATE,60,79,68,Away,2/19/22,TRUE
2022-02-19-16-virginia-tech,VIRGINIA-TECH,NORTH-CAROLINA,57,65,68,Home,2/19/22,TRUE
2022-02-26-18-saint-josephs,SAINT-JOSEPHS,ST-BONAVENTURE,52,54,68,Home,2/26/22,TRUE
2022-02-26-18-saint-josephs,ST-BONAVENTURE,SAINT-JOSEPHS,54,52,68,Away,2/26/22,TRUE
2022-03-04-17-east-tennessee-state,CITADEL,EAST-TENNESSEE-STATE,84,76,68,Neutral,3/4/22,TRUE
2022-03-04-17-east-tennessee-state,EAST-TENNESSEE-STATE,CITADEL,76,84,68,Neutral,3/4/22,TRUE
2022-03-05-16-saint-louis,SAINT-LOUIS,VIRGINIA-COMMONWEALTH,69,65,68,Home,3/5/22,TRUE
2022-03-05-16-saint-louis,VIRGINIA-COMMONWEALTH,SAINT-LOUIS,65,69,68,Away,3/5/22,TRUE
2022-03-09-15-arizona-state,ARIZONA-STATE,STANFORD,70,71,68,Neutral,3/9/22,TRUE
2022-03-09-15-arizona-state,STANFORD,ARIZONA-STATE,71,70,68,Neutral,3/9/22,TRUE
2022-03-11-19-montana-state,MONTANA-STATE,WEBER-STATE,69,66,68,Neutral,3/11/22,TRUE
2022-03-11-19-montana-state,WEBER-STATE,MONTANA-STATE,66,69,68,Neutral,3/11/22,TRUE
2022-01-22-18-alabama,ALABAMA,MISSOURI,86,76,68.1,Home,1/22/22,TRUE
2022-02-05-13-army,ARMY,HOLY-CROSS,65,69,68.1,Home,2/5/22,TRUE
2022-01-16-20-illinois-state,BRADLEY,ILLINOIS-STATE,65,74,68.1,Away,1/16/22,TRUE
2022-01-20-21-butler,BUTLER,CONNECTICUT,56,75,68.1,Home,1/20/22,TRUE
2021-11-09-21-santa-clara,CAL-STATE-FULLERTON,SANTA-CLARA,77,84,68.1,Away,11/9/21,TRUE
2022-01-08-20-california-riverside,CALIFORNIA-IRVINE,CALIFORNIA-RIVERSIDE,68,51,68.1,Away,1/8/22,TRUE
2021-12-08-19-northern-kentucky,CANISIUS,NORTHERN-KENTUCKY,62,75,68.1,Away,12/8/21,TRUE
2022-01-29-18-jacksonville,CENTRAL-ARKANSAS,JACKSONVILLE,59,79,68.1,Away,1/29/22,TRUE
2022-01-17-20-missouri-kansas-city,DENVER,MISSOURI-KANSAS-CITY,63,55,68.1,Away,1/17/22,TRUE
2022-02-04-19-wright-state,DETROIT-MERCY,WRIGHT-STATE,59,90,68.1,Away,2/4/22,TRUE
2021-11-21-10-elon,ELON,TEMPLE,58,75,68.1,Neutral,11/21/21,TRUE
2022-01-15-17-south-alabama,GEORGIA-SOUTHERN,SOUTH-ALABAMA,67,73,68.1,Away,1/15/22,TRUE
2022-02-02-21-virginia-tech,GEORGIA-TECH,VIRGINIA-TECH,66,81,68.1,Away,2/2/22,TRUE
2022-01-04-19-georgia,GEORGIA,TEXAS-AM,79,81,68.1,Home,1/4/22,TRUE
2021-11-26-18-hawaii,HAWAII,SOUTH-ALABAMA,69,72,68.1,Neutral,11/26/21,TRUE
2021-12-09-21-iowa-state,IOWA-STATE,IOWA,73,53,68.1,Home,12/9/21,TRUE
2022-01-19-19-rhode-island,LA-SALLE,RHODE-ISLAND,54,56,68.1,Away,1/19/22,TRUE
2021-11-17-22-long-beach-state,LONG-BEACH-STATE,UTAH-VALLEY,78,84,68.1,Home,11/17/21,TRUE
2022-01-15-16-pittsburgh,LOUISVILLE,PITTSBURGH,53,65,68.1,Away,1/15/22,TRUE
2021-12-07-19-northeastern,MASSACHUSETTS,NORTHEASTERN,76,82,68.1,Away,12/7/21,TRUE
2021-11-10-20-mississippi-state,MISSISSIPPI-STATE,NORTH-ALABAMA,75,49,68.1,Home,11/10/21,TRUE
2022-01-21-19-mount-st-marys,MOUNT-ST-MARYS,SACRED-HEART,98,59,68.1,Home,1/21/22,TRUE
2021-11-16-19-rutgers,NJIT,RUTGERS,61,75,68.1,Away,11/16/21,TRUE
2021-12-09-19-rutgers,PURDUE,RUTGERS,68,70,68.1,Away,12/9/21,TRUE
2022-02-16-19-citadel,CITADEL,WOFFORD,58,65,68.1,Home,2/16/22,TRUE
2022-02-17-20-north-dakota,MISSOURI-KANSAS-CITY,NORTH-DAKOTA,80,65,68.1,Away,2/17/22,TRUE
2022-02-17-23-san-jose-state,NEVADA,SAN-JOSE-STATE,90,60,68.1,Away,2/17/22,TRUE
2022-02-17-20-north-dakota,NORTH-DAKOTA,MISSOURI-KANSAS-CITY,65,80,68.1,Home,2/17/22,TRUE
2022-02-16-18-south-carolina-upstate,PRESBYTERIAN,SOUTH-CAROLINA-UPSTATE,55,60,68.1,Away,2/16/22,TRUE
2022-02-17-23-san-jose-state,SAN-JOSE-STATE,NEVADA,60,90,68.1,Home,2/17/22,TRUE
2022-02-16-18-south-carolina-upstate,SOUTH-CAROLINA-UPSTATE,PRESBYTERIAN,60,55,68.1,Home,2/16/22,TRUE
2022-02-16-19-citadel,WOFFORD,CITADEL,65,58,68.1,Away,2/16/22,TRUE
2022-02-23-19-holy-cross,COLGATE,HOLY-CROSS,78,71,68.1,Away,2/23/22,TRUE
2022-02-19-18-duke,DUKE,FLORIDA-STATE,88,70,68.1,Home,2/19/22,TRUE
2022-02-19-18-duke,FLORIDA-STATE,DUKE,70,88,68.1,Away,2/19/22,TRUE
2022-02-23-19-holy-cross,HOLY-CROSS,COLGATE,71,78,68.1,Home,2/23/22,TRUE
2022-02-19-17-miami-fl,MIAMI-FL,VIRGINIA,71,74,68.1,Home,2/19/22,TRUE
2022-02-19-17-miami-fl,VIRGINIA,MIAMI-FL,74,71,68.1,Away,2/19/22,TRUE
2022-02-26-18-southern,BETHUNE-COOKMAN,SOUTHERN,87,84,68.1,Away,2/26/22,TRUE
2022-02-26-18-southern,SOUTHERN,BETHUNE-COOKMAN,84,87,68.1,Home,2/26/22,TRUE
2022-02-27-14-manhattan,FAIRFIELD,MANHATTAN,66,62,68.1,Away,2/27/22,TRUE
2022-02-27-14-manhattan,MANHATTAN,FAIRFIELD,62,66,68.1,Home,2/27/22,TRUE
2022-03-03-21-grand-canyon,GRAND-CANYON,UTAH-VALLEY,68,57,68.1,Home,3/3/22,TRUE
2022-03-03-21-grand-canyon,UTAH-VALLEY,GRAND-CANYON,57,68,68.1,Away,3/3/22,TRUE
2022-03-09-18-charlotte,CHARLOTTE,RICE,61,73,68.1,Neutral,3/9/22,TRUE
2022-03-09-18-charlotte,RICE,CHARLOTTE,73,61,68.1,Neutral,3/9/22,TRUE
2021-12-16-19-duke,APPALACHIAN-STATE,DUKE,67,92,68.2,Away,12/16/21,TRUE
2021-12-01-19-arizona-state,ARIZONA-STATE,WASHINGTON-STATE,29,51,68.2,Home,12/1/21,TRUE
2021-11-30-21-boise-state,BOISE-STATE,SAINT-LOUIS,82,86,68.2,Home,11/30/21,TRUE
2021-11-12-19-boston-college,BOSTON-COLLEGE,HOLY-CROSS,85,55,68.2,Home,11/12/21,TRUE
2021-11-20-17-boston-college,BOSTON-COLLEGE,UTAH,61,68,68.2,Neutral,11/20/21,TRUE
2021-12-18-17-boston-university,BOSTON-UNIVERSITY,MARIST,79,84,68.2,Home,12/18/21,TRUE
2022-01-20-21-brigham-young,BRIGHAM-YOUNG,SAN-DIEGO,79,71,68.2,Home,1/20/22,TRUE
2022-01-26-19-campbell,CAMPBELL,HAMPTON,75,60,68.2,Home,1/26/22,TRUE
2021-11-30-21-rutgers,CLEMSON,RUTGERS,64,74,68.2,Away,11/30/21,TRUE
2022-02-08-18-connecticut,CONNECTICUT,MARQUETTE,80,72,68.2,Home,2/8/22,TRUE
2022-01-22-14-dartmouth,DARTMOUTH,PRINCETON,80,84,68.2,Home,1/22/22,TRUE
2022-01-19-19-furman,FURMAN,WESTERN-CAROLINA,88,50,68.2,Home,1/19/22,TRUE
2022-01-08-18-georgia-tech,GEORGIA-TECH,NOTRE-DAME,68,72,68.2,Home,1/8/22,TRUE
2021-12-07-21-tulsa,LOYOLA-MARYMOUNT,TULSA,60,55,68.2,Away,12/7/21,TRUE
2022-01-24-19-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,NORTH-CAROLINA-CENTRAL,63,75,68.2,Home,1/24/22,TRUE
2022-01-26-20-samford,MERCER,SAMFORD,61,75,68.2,Away,1/26/22,TRUE
2021-11-26-14-purdue,NEBRASKA-OMAHA,PURDUE,40,97,68.2,Away,11/26/21,TRUE
2022-02-02-19-vermont,NJIT,VERMONT,67,90,68.2,Away,2/2/22,TRUE
2022-02-02-21-north-carolina-state,NORTH-CAROLINA-STATE,SYRACUSE,82,89,68.2,Home,2/2/22,TRUE
2021-12-16-20-oral-roberts,ORAL-ROBERTS,TEXAS-ARLINGTON,71,62,68.2,Home,12/16/21,TRUE
2021-12-12-19-stanford,OREGON,STANFORD,69,72,68.2,Away,12/12/21,TRUE
2022-01-29-16-richmond,RICHMOND,VIRGINIA-COMMONWEALTH,62,64,68.2,Home,1/29/22,TRUE
2022-01-29-15-western-illinois,ST-THOMAS-MN,WESTERN-ILLINOIS,52,81,68.2,Away,1/29/22,TRUE
2022-02-11-19-xavier,CONNECTICUT,XAVIER,68,74,68.2,Away,2/11/22,TRUE
2022-02-17-20-belmont,BELMONT,EASTERN-ILLINOIS,81,57,68.2,Home,2/17/22,TRUE
2022-02-17-20-belmont,EASTERN-ILLINOIS,BELMONT,57,81,68.2,Away,2/17/22,TRUE
2022-02-19-14-hofstra,HOFSTRA,NORTHEASTERN,76,73,68.2,Home,2/19/22,TRUE
2022-02-23-19-massachusetts-lowell,MASSACHUSETTS-LOWELL,STONY-BROOK,67,50,68.2,Home,2/23/22,TRUE
2022-02-19-14-hofstra,NORTHEASTERN,HOFSTRA,73,76,68.2,Away,2/19/22,TRUE
2022-02-23-19-massachusetts-lowell,STONY-BROOK,MASSACHUSETTS-LOWELL,50,67,68.2,Away,2/23/22,TRUE
2022-02-26-17-san-diego,SAN-DIEGO,SAN-FRANCISCO,62,78,68.2,Home,2/26/22,TRUE
2022-02-26-17-san-diego,SAN-FRANCISCO,SAN-DIEGO,78,62,68.2,Away,2/26/22,TRUE
2022-03-09-19-colgate,COLGATE,NAVY,74,58,68.2,Home,3/9/22,TRUE
2022-03-09-19-colgate,NAVY,COLGATE,58,74,68.2,Away,3/9/22,TRUE
2022-03-08-20-texas-san-antonio,SOUTHERN-MISSISSIPPI,TEXAS-SAN-ANTONIO,67,64,68.2,Neutral,3/8/22,TRUE
2022-03-08-20-texas-san-antonio,TEXAS-SAN-ANTONIO,SOUTHERN-MISSISSIPPI,64,67,68.2,Neutral,3/8/22,TRUE
2022-03-10-21-cal-state-fullerton,CAL-STATE-FULLERTON,CALIFORNIA-DAVIS,73,55,68.2,Neutral,3/10/22,TRUE
2022-03-10-21-cal-state-fullerton,CALIFORNIA-DAVIS,CAL-STATE-FULLERTON,55,73,68.2,Neutral,3/10/22,TRUE
2022-03-11-18-wisconsin,MICHIGAN-STATE,WISCONSIN,69,63,68.2,Neutral,3/11/22,TRUE
2022-03-11-18-wisconsin,WISCONSIN,MICHIGAN-STATE,63,69,68.2,Neutral,3/11/22,TRUE
2021-12-21-19-north-carolina,APPALACHIAN-STATE,NORTH-CAROLINA,50,70,68.3,Away,12/21/21,TRUE
2022-01-08-16-bethune-cookman,BETHUNE-COOKMAN,GRAMBLING,66,68,68.3,Home,1/8/22,TRUE
2021-11-17-19-columbia,BINGHAMTON,COLUMBIA,77,85,68.3,Away,11/17/21,TRUE
2021-11-11-22-san-jose-state,CAL-STATE-FULLERTON,SAN-JOSE-STATE,76,78,68.3,Away,11/11/21,TRUE
2022-01-13-19-niagara,CANISIUS,NIAGARA,58,68,68.3,Away,1/13/22,TRUE
2021-12-01-19-central-connecticut-state,CENTRAL-CONNECTICUT-STATE,HOLY-CROSS,73,67,68.3,Home,12/1/21,TRUE
2021-11-09-19-charlotte,CHARLOTTE,MONMOUTH,68,66,68.3,Home,11/9/21,TRUE
2021-12-19-15-middle-tennessee,COASTAL-CAROLINA,MIDDLE-TENNESSEE,80,84,68.3,Away,12/19/21,TRUE
2022-01-06-19-troy,COASTAL-CAROLINA,TROY,59,69,68.3,Away,1/6/22,TRUE
2022-02-04-21-colorado-state,COLORADO-STATE,SAN-DIEGO-STATE,58,57,68.3,Home,2/4/22,TRUE
2021-11-29-19-columbia,COLUMBIA,LAFAYETTE,50,73,68.3,Home,11/29/21,TRUE
2022-01-25-20-connecticut,CONNECTICUT,GEORGETOWN,96,73,68.3,Home,1/25/22,TRUE
2021-11-12-19-rider,COPPIN-STATE,RIDER,69,81,68.3,Away,11/12/21,TRUE
2021-11-20-14-louisville,DETROIT-MERCY,LOUISVILLE,67,73,68.3,Away,11/20/21,TRUE
2021-12-04-19-elon,ELON,HIGH-POINT,77,83,68.3,Home,12/4/21,TRUE
2022-01-12-19-florida,FLORIDA,LOUISIANA-STATE,58,64,68.3,Home,1/12/22,TRUE
2022-01-29-16-florida,FLORIDA,OKLAHOMA-STATE,81,72,68.3,Home,1/29/22,TRUE
2021-11-21-15-furman,FURMAN,NAVY,66,77,68.3,Home,11/21/21,TRUE
2022-02-05-14-la-salle,GEORGE-MASON,LA-SALLE,78,83,68.3,Away,2/5/22,TRUE
2022-01-19-20-missouri-state,ILLINOIS-STATE,MISSOURI-STATE,63,88,68.3,Away,1/19/22,TRUE
2022-02-03-20-jacksonville-state,JACKSONVILLE-STATE,NORTH-FLORIDA,76,88,68.3,Home,2/3/22,TRUE
2021-11-27-14-north-carolina-state,LOUISIANA-TECH,NORTH-CAROLINA-STATE,81,90,68.3,Away,11/27/21,TRUE
2022-01-16-15-southern-mississippi,LOUISIANA-TECH,SOUTHERN-MISSISSIPPI,76,62,68.3,Away,1/16/22,TRUE
2022-01-23-15-tulsa,MEMPHIS,TULSA,83,81,68.3,Away,1/23/22,TRUE
2021-12-21-16-mississippi,MISSISSIPPI,SAMFORD,73,75,68.3,Home,12/21/21,TRUE
2021-11-26-15-montana-state,MONTANA-STATE,PORTLAND,69,66,68.3,Neutral,11/26/21,TRUE
2021-11-09-19-north-carolina-greensboro,NORTH-CAROLINA-AT,NORTH-CAROLINA-GREENSBORO,53,57,68.3,Away,11/9/21,TRUE
2022-01-24-20-north-carolina,NORTH-CAROLINA,VIRGINIA-TECH,78,68,68.3,Home,1/24/22,TRUE
2022-01-22-20-pacific,PACIFIC,SAN-DIEGO,65,73,68.3,Home,1/22/22,TRUE
2022-01-22-20-st-thomas-mn,SOUTH-DAKOTA,ST-THOMAS-MN,90,79,68.3,Away,1/22/22,TRUE
2021-11-28-13-southeastern-louisiana,SOUTHEASTERN-LOUISIANA,WESTERN-MICHIGAN,77,81,68.3,Neutral,11/28/21,TRUE
2022-02-05-14-west-virginia,TEXAS-TECH,WEST-VIRGINIA,60,53,68.3,Away,2/5/22,TRUE
2022-02-12-14-tulane,TEMPLE,TULANE,83,92,68.3,Away,2/12/22,TRUE
2022-02-17-19-elon,DELAWARE,ELON,71,62,68.3,Away,2/17/22,TRUE
2022-02-17-19-elon,ELON,DELAWARE,62,71,68.3,Home,2/17/22,TRUE
2022-02-16-19-gardner-webb,GARDNER-WEBB,WINTHROP,70,81,68.3,Home,2/16/22,TRUE
2022-02-17-19-georgia-state,GEORGIA-SOUTHERN,GEORGIA-STATE,63,79,68.3,Away,2/17/22,TRUE
2022-02-17-19-georgia-state,GEORGIA-STATE,GEORGIA-SOUTHERN,79,63,68.3,Home,2/17/22,TRUE
2022-02-16-19-gardner-webb,WINTHROP,GARDNER-WEBB,81,70,68.3,Away,2/16/22,TRUE
2022-02-21-19-boston-college,BOSTON-COLLEGE,FLORIDA-STATE,71,55,68.3,Home,2/21/22,TRUE
2022-02-18-19-dartmouth,CORNELL,DARTMOUTH,59,71,68.3,Away,2/18/22,TRUE
2022-02-18-19-dartmouth,DARTMOUTH,CORNELL,71,59,68.3,Home,2/18/22,TRUE
2022-02-21-19-boston-college,FLORIDA-STATE,BOSTON-COLLEGE,55,71,68.3,Away,2/21/22,TRUE
2022-02-26-16-howard,HOWARD,NORTH-CAROLINA-CENTRAL,77,67,68.3,Home,2/26/22,TRUE
2022-02-26-16-howard,NORTH-CAROLINA-CENTRAL,HOWARD,67,77,68.3,Away,2/26/22,TRUE
2022-03-03-21-eastern-washington,EASTERN-WASHINGTON,NORTHERN-ARIZONA,69,62,68.3,Home,3/3/22,TRUE
2022-03-03-21-eastern-washington,NORTHERN-ARIZONA,EASTERN-WASHINGTON,62,69,68.3,Away,3/3/22,TRUE
2022-03-08-23-california-davis,CAL-POLY,CALIFORNIA-DAVIS,53,63,68.3,Neutral,3/8/22,TRUE
2022-03-08-23-california-davis,CALIFORNIA-DAVIS,CAL-POLY,63,53,68.3,Neutral,3/8/22,TRUE
2022-03-08-19-louisville,GEORGIA-TECH,LOUISVILLE,74,84,68.3,Neutral,3/8/22,TRUE
2022-03-08-19-louisville,LOUISVILLE,GEORGIA-TECH,84,74,68.3,Neutral,3/8/22,TRUE
2022-03-06-16-michigan-state,MARYLAND,MICHIGAN-STATE,67,77,68.3,Away,3/6/22,TRUE
2022-03-06-16-michigan-state,MICHIGAN-STATE,MARYLAND,77,67,68.3,Home,3/6/22,TRUE
2022-03-10-15-boise-state,BOISE-STATE,NEVADA,71,69,68.3,Neutral,3/10/22,TRUE
2022-03-10-15-boise-state,NEVADA,BOISE-STATE,69,71,68.3,Neutral,3/10/22,TRUE
2022-03-11-18-norfolk-state,MORGAN-STATE,NORFOLK-STATE,63,72,68.3,Neutral,3/11/22,TRUE
2022-03-11-18-norfolk-state,NORFOLK-STATE,MORGAN-STATE,72,63,68.3,Neutral,3/11/22,TRUE
2022-03-11-20-saint-peters,QUINNIPIAC,SAINT-PETERS,52,64,68.3,Neutral,3/11/22,TRUE
2022-03-11-20-saint-peters,SAINT-PETERS,QUINNIPIAC,64,52,68.3,Neutral,3/11/22,TRUE
2021-12-12-14-akron,AKRON,FLORIDA-AM,73,66,68.4,Home,12/12/21,TRUE
2022-01-20-19-bowling-green-state,AKRON,BOWLING-GREEN-STATE,91,66,68.4,Away,1/20/22,TRUE
2021-12-15-18-belmont,BELMONT,CHATTANOOGA,76,68,68.4,Home,12/15/21,TRUE
2021-12-01-20-bradley,BRADLEY,NORTHERN-IOWA,71,69,68.4,Home,12/1/21,TRUE
2021-11-14-16-brown,BROWN,CENTRAL-CONNECTICUT-STATE,75,57,68.4,Home,11/14/21,TRUE
2022-01-26-19-bucknell,BUCKNELL,NAVY,63,81,68.4,Home,1/26/22,TRUE
2022-01-22-14-central-florida,CENTRAL-FLORIDA,TULANE,68,66,68.4,Home,1/22/22,TRUE
2021-12-04-12-miami-fl,CLEMSON,MIAMI-FL,75,80,68.4,Away,12/4/21,TRUE
2022-01-04-21-duke,DUKE,GEORGIA-TECH,69,57,68.4,Home,1/4/22,TRUE
2022-02-05-14-tulane,EAST-CAROLINA,TULANE,66,86,68.4,Away,2/5/22,TRUE
2022-01-12-19-furman,EAST-TENNESSEE-STATE,FURMAN,69,78,68.4,Away,1/12/22,TRUE
2021-11-18-19-northern-kentucky,EASTERN-MICHIGAN,NORTHERN-KENTUCKY,73,74,68.4,Away,11/18/21,TRUE
2021-12-07-19-winthrop,FURMAN,WINTHROP,80,85,68.4,Away,12/7/21,TRUE
2022-02-03-21-grand-canyon,GRAND-CANYON,SEATTLE,78,66,68.4,Home,2/3/22,TRUE
2021-12-22-23-hawaii,HAWAII,VANDERBILT,54,68,68.4,Home,12/22/21,TRUE
2022-01-29-19-liberty,JACKSONVILLE-STATE,LIBERTY,77,67,68.4,Away,1/29/22,TRUE
2021-11-16-19-pennsylvania,LAFAYETTE,PENNSYLVANIA,57,85,68.4,Away,11/16/21,TRUE
2022-01-08-16-texas-san-antonio,LOUISIANA-TECH,TEXAS-SAN-ANTONIO,79,63,68.4,Away,1/8/22,TRUE
2021-12-12-14-north-carolina-state,NORTH-CAROLINA-STATE,PURDUE,72,82,68.4,Neutral,12/12/21,TRUE
2022-02-05-15-north-carolina-state,NORTH-CAROLINA-STATE,NOTRE-DAME,57,69,68.4,Home,2/5/22,TRUE
2022-01-05-21-northern-iowa,NORTHERN-IOWA,VALPARAISO,92,65,68.4,Home,1/5/22,TRUE
2021-11-22-13-oakland,OAKLAND,VERMONT,63,61,68.4,Neutral,11/22/21,TRUE
2022-02-12-16-eastern-illinois,EASTERN-ILLINOIS,TENNESSEE-MARTIN,82,70,68.4,Home,2/12/22,TRUE
2022-02-09-18-north-carolina-asheville,HAMPTON,NORTH-CAROLINA-ASHEVILLE,53,69,68.4,Away,2/9/22,TRUE
2022-02-15-19-saint-peters,IONA,SAINT-PETERS,70,61,68.4,Away,2/15/22,TRUE
2022-02-15-19-saint-peters,SAINT-PETERS,IONA,61,70,68.4,Home,2/15/22,TRUE
2022-02-24-20-texas-san-antonio,ALABAMA-BIRMINGHAM,TEXAS-SAN-ANTONIO,68,56,68.4,Away,2/24/22,TRUE
2022-02-19-22-saint-marys-ca,BRIGHAM-YOUNG,SAINT-MARYS-CA,64,69,68.4,Away,2/19/22,TRUE
2022-02-24-20-eastern-illinois,EASTERN-ILLINOIS,MOREHEAD-STATE,46,82,68.4,Home,2/24/22,TRUE
2022-02-19-16-florida-atlantic,FLORIDA-ATLANTIC,MIDDLE-TENNESSEE,79,87,68.4,Home,2/19/22,TRUE
2022-02-18-19-kent-state,KENT-STATE,OHIO,75,52,68.4,Home,2/18/22,TRUE
2022-02-19-16-florida-atlantic,MIDDLE-TENNESSEE,FLORIDA-ATLANTIC,87,79,68.4,Away,2/19/22,TRUE
2022-02-24-20-eastern-illinois,MOREHEAD-STATE,EASTERN-ILLINOIS,82,46,68.4,Away,2/24/22,TRUE
2022-02-18-19-kent-state,OHIO,KENT-STATE,52,75,68.4,Away,2/18/22,TRUE
2022-02-19-22-saint-marys-ca,SAINT-MARYS-CA,BRIGHAM-YOUNG,69,64,68.4,Home,2/19/22,TRUE
2022-02-24-20-texas-san-antonio,TEXAS-SAN-ANTONIO,ALABAMA-BIRMINGHAM,56,68,68.4,Home,2/24/22,TRUE
2022-03-01-21-boise-state,BOISE-STATE,NEVADA,73,67,68.4,Home,3/1/22,TRUE
2022-03-01-21-boise-state,NEVADA,BOISE-STATE,67,73,68.4,Away,3/1/22,TRUE
2022-03-05-12-butler,BUTLER,VILLANOVA,59,78,68.4,Home,3/5/22,TRUE
2022-03-05-19-south-dakota-state,NEBRASKA-OMAHA,SOUTH-DAKOTA-STATE,79,87,68.4,Neutral,3/5/22,TRUE
2022-03-05-19-south-dakota-state,SOUTH-DAKOTA-STATE,NEBRASKA-OMAHA,87,79,68.4,Neutral,3/5/22,TRUE
2022-03-05-12-butler,VILLANOVA,BUTLER,78,59,68.4,Away,3/5/22,TRUE
2022-03-10-15-arizona,ARIZONA,STANFORD,84,80,68.4,Neutral,3/10/22,TRUE
2022-03-10-15-arizona,STANFORD,ARIZONA,80,84,68.4,Neutral,3/10/22,TRUE
2022-02-05-17-arkansas-state,ARKANSAS-STATE,LOUISIANA-LAFAYETTE,67,58,68.5,Home,2/5/22,TRUE
2021-12-22-19-marist,BETHUNE-COOKMAN,MARIST,45,68,68.5,Away,12/22/21,TRUE
2021-11-13-15-bradley,BRADLEY,HOWARD,64,76,68.5,Home,11/13/21,TRUE
2021-11-12-21-brigham-young,BRIGHAM-YOUNG,SAN-DIEGO-STATE,66,60,68.5,Home,11/12/21,TRUE
2021-12-05-14-brown,BROWN,SACRED-HEART,79,66,68.5,Home,12/5/21,TRUE
2021-12-07-19-princeton,BUCKNELL,PRINCETON,69,82,68.5,Away,12/7/21,TRUE
2021-11-09-22-san-diego-state,CALIFORNIA-RIVERSIDE,SAN-DIEGO-STATE,53,66,68.5,Away,11/9/21,TRUE
2021-12-11-15-chicago-state,CHICAGO-STATE,ILLINOIS-STATE,71,81,68.5,Home,12/11/21,TRUE
2022-01-22-14-georgia-state,COASTAL-CAROLINA,GEORGIA-STATE,72,68,68.5,Away,1/22/22,TRUE
2021-12-13-20-columbia,COLUMBIA,SACRED-HEART,69,79,68.5,Home,12/13/21,TRUE
2021-11-09-19-davidson,DAVIDSON,DELAWARE,93,71,68.5,Home,11/9/21,TRUE
2022-01-07-19-fairfield,FAIRFIELD,MARIST,51,60,68.5,Home,1/7/22,TRUE
2022-02-07-17-hofstra,HOFSTRA,NORTH-CAROLINA-WILMINGTON,73,71,68.5,Home,2/7/22,TRUE
2022-01-06-12-houston-baptist,HOUSTON-BAPTIST,SOUTHEASTERN-LOUISIANA,81,90,68.5,Neutral,1/6/22,TRUE
2022-01-17-12-illinois,ILLINOIS,PURDUE,88,96,68.5,Home,1/17/22,TRUE
2021-11-27-14-massachusetts,MASSACHUSETTS,RUTGERS,85,83,68.5,Home,11/27/21,TRUE
2022-01-22-15-miami-oh,MIAMI-OH,NORTHERN-ILLINOIS,85,82,68.5,Home,1/22/22,TRUE
2021-11-15-20-north-dakota,MONTANA,NORTH-DAKOTA,77,79,68.5,Away,11/15/21,TRUE
2022-01-01-21-montana,MONTANA,WEBER-STATE,74,72,68.5,Home,1/1/22,TRUE
2021-12-22-22-nevada-las-vegas,NEVADA-LAS-VEGAS,SAN-DIEGO,80,57,68.5,Home,12/22/21,TRUE
2021-11-23-16-new-hampshire,NEW-HAMPSHIRE,QUINNIPIAC,84,69,68.5,Home,11/23/21,TRUE
2022-01-30-12-purdue,OHIO-STATE,PURDUE,78,81,68.5,Away,1/30/22,TRUE
2022-02-05-20-oral-roberts,ORAL-ROBERTS,ST-THOMAS-MN,88,66,68.5,Home,2/5/22,TRUE
2021-12-08-19-saint-josephs,PENNSYLVANIA,SAINT-JOSEPHS,71,78,68.5,Away,12/8/21,TRUE
2022-02-05-15-rice,RICE,TEXAS-EL-PASO,70,72,68.5,Home,2/5/22,TRUE
2022-01-29-15-southern-methodist,SOUTHERN-METHODIST,TEMPLE,69,61,68.5,Home,1/29/22,TRUE
2021-12-07-21-syracuse,SYRACUSE,VILLANOVA,53,67,68.5,Neutral,12/7/21,TRUE
2022-02-05-16-tennessee-martin,TENNESSEE-MARTIN,TENNESSEE-STATE,61,69,68.5,Home,2/5/22,TRUE
