
index,team_abbr,opp_abbr,pf,pa,pace,location,datetime,true_pace

2021-12-21-21-marquette,MARQUETTE,connecticut,70,78,71.3,Home,2021-12-21,True

2022-01-01-12-marquette,MARQUETTE,creighton,69,75,66.9,Home,2022-01-01,True

2022-01-04-21-marquette,MARQUETTE,providence,88,56,64.5,Home,2022-01-04,True

2022-01-07-18-georgetown,MARQUETTE,georgetown,92,64,78.3,Away,2022-01-07,True

2022-01-11-19-marquette,MARQUETTE,depaul,87,76,70.3,Home,2022-01-11,True

2022-01-15-12-marquette,MARQUETTE,seton-hall,73,72,70.8,Home,2022-01-15,True

2022-01-19-20-villanova,MARQUETTE,villanova,57,54,63.2,Away,2022-01-19,True

2022-01-23-14-marquette,MARQUETTE,xavier,75,64,73.0,Home,2022-01-23,True

2022-01-26-20-seton-hall,MARQUETTE,seton-hall,73,63,69.6,Away,2022-01-26,True

2022-01-30-12-providence,MARQUETTE,providence,63,65,66.9,Away,2022-01-30,True

2022-02-02-22-marquette,MARQUETTE,villanova,83,73,71.0,Home,2022-02-02,True

2022-02-08-18-connecticut,MARQUETTE,connecticut,72,80,68.2,Away,2022-02-08,True

2021-11-12-19-marshall,MARSHALL,wright-state,96,88,91.6,Home,2021-11-12,True

2021-11-15-19-marshall,MARSHALL,Milligan,80,58,77.0,Home,2021-11-15,True

2021-11-18-19-marshall,MARSHALL,campbell,65,67,67.9,Home,2021-11-18,True

2021-11-21-16-marshall,MARSHALL,jackson-state,80,66,74.6,Home,2021-11-21,True

2021-11-23-19-marshall,MARSHALL,louisiana-lafayette,93,79,87.3,Home,2021-11-23,True

2021-11-27-19-indiana,MARSHALL,indiana,79,90,77.6,Away,2021-11-27,True

2021-12-01-19-akron,MARSHALL,akron,86,88,74.9,Away,2021-12-01,True

2021-12-04-19-marshall,MARSHALL,duquesne,72,71,71.8,Home,2021-12-04,True

2021-12-08-19-marshall,MARSHALL,Bluefield College (VA),100,57,88.8,Home,2021-12-08,True

2021-12-11-19-eastern-kentucky,MARSHALL,eastern-kentucky,80,69,79.6,Away,2021-12-11,True

2021-12-15-19-ohio,MARSHALL,ohio,65,75,77.3,Away,2021-12-15,True

2021-12-18-16-marshall,MARSHALL,northern-iowa,60,75,70.1,Home,2021-12-18,True

2021-12-21-19-toledo,MARSHALL,toledo,63,95,81.2,Away,2021-12-21,True

2021-12-30-21-louisiana-tech,MARSHALL,louisiana-tech,56,79,72.5,Away,2021-12-30,True

2022-01-08-19-marshall,MARSHALL,florida-atlantic,77,90,73.3,Home,2022-01-08,True

2022-01-13-19-marshall,MARSHALL,north-texas,65,69,62.8,Home,2022-01-13,True

2022-01-15-19-marshall,MARSHALL,rice,77,87,72.7,Home,2022-01-15,True

2022-01-20-19-florida-international,MARSHALL,florida-international,66,70,66.7,Away,2022-01-20,True

2022-01-22-16-florida-atlantic,MARSHALL,florida-atlantic,60,71,71.8,Away,2022-01-22,True

2022-01-27-19-marshall,MARSHALL,middle-tennessee,79,81,70.2,Home,2022-01-27,True

2022-01-29-19-marshall,MARSHALL,alabama-birmingham,84,81,75.7,Home,2022-01-29,True

2022-02-03-20-old-dominion,MARSHALL,old-dominion,64,79,73.6,Away,2022-02-03,True

2022-02-05-16-charlotte,MARSHALL,charlotte,64,88,69.4,Away,2022-02-05,True

2021-11-09-19-massachusetts,MARYLAND-BALTIMORE-COUNTY,massachusetts,60,77,75.1,Away,2021-11-09,True

2021-11-15-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,Penn St. - York,85,47,79.2,Home,2021-11-15,True

2021-11-19-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,western-carolina,91,75,74.7,Neutral,2021-11-19,True

2021-11-20-17-longwood,MARYLAND-BALTIMORE-COUNTY,longwood,55,82,67.6,Away,2021-11-20,True

2021-11-23-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,american,98,67,68.8,Home,2021-11-23,True

2021-11-27-14-pittsburgh,MARYLAND-BALTIMORE-COUNTY,pittsburgh,87,77,69.6,Away,2021-11-27,True

2021-12-01-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,columbia,98,60,76.5,Home,2021-12-01,True

2021-12-05-14-delaware,MARYLAND-BALTIMORE-COUNTY,delaware,60,70,73.8,Away,2021-12-05,True

2021-12-08-20-georgetown,MARYLAND-BALTIMORE-COUNTY,georgetown,71,100,81.1,Away,2021-12-08,True

2021-12-13-18-princeton,MARYLAND-BALTIMORE-COUNTY,princeton,77,89,74.1,Away,2021-12-13,True

2021-12-16-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,north-carolina-greensboro,51,62,62.1,Home,2021-12-16,True

2022-01-08-17-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,massachusetts-lowell,64,66,71.0,Home,2022-01-08,True

2022-01-12-19-njit,MARYLAND-BALTIMORE-COUNTY,njit,76,56,67.2,Away,2022-01-12,True

2022-01-15-13-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,vermont,69,86,71.1,Home,2022-01-15,True

2022-01-17-16-stony-brook,MARYLAND-BALTIMORE-COUNTY,stony-brook,51,65,66.9,Away,2022-01-17,True

2022-01-19-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,albany-ny,54,66,64.4,Home,2022-01-19,True

2022-01-22-12-maine,MARYLAND-BALTIMORE-COUNTY,maine,88,46,73.9,Away,2022-01-22,True

2022-01-26-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,njit,73,69,66.2,Home,2022-01-26,True

2022-01-29-14-binghamton,MARYLAND-BALTIMORE-COUNTY,binghamton,70,68,70.6,Away,2022-01-29,True

2022-02-02-19-albany-ny,MARYLAND-BALTIMORE-COUNTY,albany-ny,59,53,69.1,Away,2022-02-02,True

2022-02-05-19-maryland-baltimore-county,MARYLAND-BALTIMORE-COUNTY,new-hampshire,88,77,62.8,Home,2022-02-05,True

2021-11-09-20-saint-josephs,MARYLAND-EASTERN-SHORE,saint-josephs,67,69,74.7,Away,2021-11-09,True

2021-11-10-19-temple,MARYLAND-EASTERN-SHORE,temple,49,72,68.7,Away,2021-11-10,True

2021-11-13-16-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,Bryn Athyn,91,42,77.0,Home,2021-11-13,True

2021-11-19-19-fordham,MARYLAND-EASTERN-SHORE,fordham,75,73,66.1,Away,2021-11-19,True

2021-11-24-13-campbell,MARYLAND-EASTERN-SHORE,campbell,55,66,58.7,Away,2021-11-24,True

2021-11-27-17-liberty,MARYLAND-EASTERN-SHORE,liberty,61,73,65.2,Away,2021-11-27,True

2021-11-30-19-connecticut,MARYLAND-EASTERN-SHORE,connecticut,63,72,61.5,Away,2021-11-30,True

2021-12-04-16-lehigh,MARYLAND-EASTERN-SHORE,lehigh,81,75,70.4,Away,2021-12-04,True

2021-12-08-19-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,Clarks Summit,102,58,74.7,Home,2021-12-08,True

2021-12-11-16-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,St. Mary's (MD),79,43,72.1,Home,2021-12-11,True

2021-12-20-19-charlotte,MARYLAND-EASTERN-SHORE,charlotte,54,70,68.9,Away,2021-12-20,True

2022-01-17-16-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,norfolk-state,58,72,77.2,Home,2022-01-17,True

2022-01-22-16-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,south-carolina-state,60,69,77.9,Home,2022-01-22,True

2022-01-24-19-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,north-carolina-central,63,75,68.2,Home,2022-01-24,True

2022-01-29-16-coppin-state,MARYLAND-EASTERN-SHORE,coppin-state,64,61,81.3,Away,2022-01-29,True

2022-01-31-19-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,morgan-state,79,72,82.1,Home,2022-01-31,True

2022-02-05-16-howard,MARYLAND-EASTERN-SHORE,howard,64,72,75.9,Away,2022-02-05,True

2021-11-09-19-maryland,MARYLAND,quinnipiac,83,69,73.9,Home,2021-11-09,True

2021-11-11-18-maryland,MARYLAND,george-washington,71,64,74.3,Home,2021-11-11,True

2021-11-13-14-maryland,MARYLAND,vermont,68,57,65.1,Home,2021-11-13,True

2021-11-17-19-maryland,MARYLAND,george-mason,66,71,65.0,Home,2021-11-17,True

2021-11-19-18-maryland,MARYLAND,hofstra,69,67,72.7,Home,2021-11-19,True

2021-11-25-19-richmond,MARYLAND,richmond,86,80,78.7,Neutral,2021-11-25,True

2021-11-27-10-maryland,MARYLAND,louisville,55,63,71.6,Neutral,2021-11-27,True

2021-12-01-19-maryland,MARYLAND,virginia-tech,58,62,65.0,Home,2021-12-01,True

2021-12-05-12-maryland,MARYLAND,northwestern,61,67,75.4,Home,2021-12-05,True

2021-12-12-16-maryland,MARYLAND,florida,70,68,64.3,Neutral,2021-12-12,True

2021-12-28-20-maryland,MARYLAND,lehigh,76,55,69.8,Home,2021-12-28,True

2021-12-30-19-maryland,MARYLAND,brown,81,67,72.1,Home,2021-12-30,True

2022-01-03-21-iowa,MARYLAND,iowa,75,80,66.6,Away,2022-01-03,True

2022-01-06-19-illinois,MARYLAND,illinois,64,76,64.0,Away,2022-01-06,True

2022-01-09-19-maryland,MARYLAND,wisconsin,69,70,68.8,Home,2022-01-09,True

2022-01-12-21-northwestern,MARYLAND,northwestern,94,87,66.6,Away,2022-01-12,True

2022-01-15-14-maryland,MARYLAND,rutgers,59,70,66.2,Home,2022-01-15,True

2022-01-18-19-michigan,MARYLAND,michigan,64,83,63.8,Away,2022-01-18,True

2022-01-21-19-maryland,MARYLAND,illinois,81,65,66.8,Home,2022-01-21,True

2022-01-25-20-rutgers,MARYLAND,rutgers,68,60,63.2,Away,2022-01-25,True

2022-01-29-14-maryland,MARYLAND,indiana,55,68,69.1,Home,2022-01-29,True

2022-02-01-19-maryland,MARYLAND,michigan-state,63,65,63.8,Home,2022-02-01,True

2022-02-06-13-ohio-state,MARYLAND,ohio-state,67,82,66.8,Away,2022-02-06,True

2021-11-09-19-massachusetts-lowell,MASSACHUSETTS-LOWELL,Rivier,91,55,79.9,Home,2021-11-09,True

2021-11-13-18-dayton,MASSACHUSETTS-LOWELL,dayton,59,58,63.1,Away,2021-11-13,True

2021-11-16-17-oklahoma-state,MASSACHUSETTS-LOWELL,oklahoma-state,58,80,72.3,Neutral,2021-11-16,True

2021-11-17-17-massachusetts-lowell,MASSACHUSETTS-LOWELL,central-connecticut-state,77,53,66.6,Neutral,2021-11-17,True

2021-11-19-19-george-washington,MASSACHUSETTS-LOWELL,george-washington,67,56,75.7,Away,2021-11-19,True

2021-11-24-19-massachusetts,MASSACHUSETTS-LOWELL,massachusetts,81,92,75.2,Away,2021-11-24,True

2021-11-27-13-massachusetts-lowell,MASSACHUSETTS-LOWELL,Fisher College,101,38,85.3,Home,2021-11-27,True

2021-12-01-19-massachusetts-lowell,MASSACHUSETTS-LOWELL,brown,63,73,73.0,Home,2021-12-01,True

2021-12-04-19-merrimack,MASSACHUSETTS-LOWELL,merrimack,61,57,66.7,Away,2021-12-04,True

2021-12-08-19-boston-university,MASSACHUSETTS-LOWELL,boston-university,62,72,71.8,Away,2021-12-08,True

2021-12-11-13-massachusetts-lowell,MASSACHUSETTS-LOWELL,Massachusetts Liberal Arts,109,45,78.4,Home,2021-12-11,True

2021-12-19-13-massachusetts-lowell,MASSACHUSETTS-LOWELL,sacred-heart,70,62,66.9,Home,2021-12-19,True

2022-01-02-14-binghamton,MASSACHUSETTS-LOWELL,binghamton,63,68,67.3,Away,2022-01-02,True

2022-01-06-18-massachusetts-lowell,MASSACHUSETTS-LOWELL,njit,72,77,71.2,Home,2022-01-06,True

2022-01-08-17-maryland-baltimore-county,MASSACHUSETTS-LOWELL,maryland-baltimore-county,66,64,71.0,Away,2022-01-08,True

2022-01-12-19-albany-ny,MASSACHUSETTS-LOWELL,albany-ny,47,57,69.9,Away,2022-01-12,True

2022-01-19-19-massachusetts-lowell,MASSACHUSETTS-LOWELL,maine,71,62,68.7,Home,2022-01-19,True

2022-01-22-13-new-hampshire,MASSACHUSETTS-LOWELL,new-hampshire,61,67,64.8,Away,2022-01-22,True

2022-01-26-19-massachusetts-lowell,MASSACHUSETTS-LOWELL,albany-ny,62,64,62.5,Home,2022-01-26,True

2022-02-02-19-maine,MASSACHUSETTS-LOWELL,maine,62,50,64.7,Away,2022-02-02,True

2022-02-05-13-massachusetts-lowell,MASSACHUSETTS-LOWELL,vermont,67,78,67.2,Home,2022-02-05,True

2022-02-07-18-massachusetts-lowell,MASSACHUSETTS-LOWELL,hartford,85,75,64.6,Home,2022-02-07,True

2021-11-09-19-massachusetts,MASSACHUSETTS,maryland-baltimore-county,77,60,75.1,Home,2021-11-09,True

2021-11-12-20-yale,MASSACHUSETTS,yale,71,91,74.6,Away,2021-11-12,True

2021-11-15-19-massachusetts,MASSACHUSETTS,penn-state,81,56,65.2,Home,2021-11-15,True

2021-11-18-17-weber-state,MASSACHUSETTS,weber-state,73,88,66.8,Neutral,2021-11-18,True

2021-11-19-15-north-carolina-greensboro,MASSACHUSETTS,north-carolina-greensboro,93,90,67.1,Neutral,2021-11-19,True

2021-11-21-14-massachusetts,MASSACHUSETTS,ball-state,86,89,76.6,Neutral,2021-11-21,True

2021-11-24-19-massachusetts,MASSACHUSETTS,massachusetts-lowell,92,81,75.2,Home,2021-11-24,True

2021-11-27-14-massachusetts,MASSACHUSETTS,rutgers,85,83,68.5,Home,2021-11-27,True

2021-12-04-12-massachusetts,MASSACHUSETTS,harvard,87,77,72.0,Home,2021-12-04,True

2021-12-07-19-northeastern,MASSACHUSETTS,northeastern,76,82,68.1,Away,2021-12-07,True

2021-12-11-16-north-texas,MASSACHUSETTS,north-texas,57,66,59.2,Neutral,2021-12-11,True

2021-12-19-13-massachusetts,MASSACHUSETTS,fairfield,77,73,68.0,Home,2021-12-19,True

2022-01-05-19-richmond,MASSACHUSETTS,richmond,72,80,71.9,Away,2022-01-05,True

2022-01-08-12-massachusetts,MASSACHUSETTS,duquesne,74,78,74.1,Home,2022-01-08,True

2022-01-11-19-davidson,MASSACHUSETTS,davidson,67,77,66.5,Away,2022-01-11,True

2022-01-15-16-massachusetts,MASSACHUSETTS,rhode-island,68,81,70.5,Home,2022-01-15,True

2022-01-20-19-massachusetts,MASSACHUSETTS,saint-louis,91,85,72.1,Home,2022-01-20,True

2022-01-23-14-saint-louis,MASSACHUSETTS,saint-louis,59,90,72.5,Away,2022-01-23,True

2022-01-26-19-la-salle,MASSACHUSETTS,la-salle,77,71,71.8,Away,2022-01-26,True

2022-01-30-14-massachusetts,MASSACHUSETTS,george-mason,62,72,65.3,Home,2022-01-30,True

2022-02-05-14-rhode-island,MASSACHUSETTS,rhode-island,78,67,76.6,Away,2022-02-05,True

2021-11-09-20-southern-methodist,MCNEESE-STATE,southern-methodist,62,86,83.5,Away,2021-11-09,True

2021-11-11-20-texas-christian,MCNEESE-STATE,texas-christian,61,77,79.4,Away,2021-11-11,True

2021-11-15-19-mcneese-state,MCNEESE-STATE,Champion Christian,116,66,87.3,Home,2021-11-15,True

2021-11-18-20-louisiana-state,MCNEESE-STATE,louisiana-state,46,85,79.1,Away,2021-11-18,True

2021-11-22-19-mcneese-state,MCNEESE-STATE,Carver College,98,54,75.5,Home,2021-11-22,True

2021-11-26-12-st-francis-ny,MCNEESE-STATE,st-francis-ny,71,59,69.2,Neutral,2021-11-26,True

2021-11-27-13-samford,MCNEESE-STATE,samford,75,83,80.4,Neutral,2021-11-27,True

2021-12-01-22-seattle,MCNEESE-STATE,seattle,62,78,77.0,Away,2021-12-01,True

2021-12-04-16-wyoming,MCNEESE-STATE,wyoming,58,79,69.5,Away,2021-12-04,True

2021-12-08-20-louisiana-lafayette,MCNEESE-STATE,louisiana-lafayette,68,83,74.0,Away,2021-12-08,True

2021-12-16-21-texas-el-paso,MCNEESE-STATE,texas-el-paso,72,82,71.0,Away,2021-12-16,True

2021-12-21-20-kansas-state,MCNEESE-STATE,kansas-state,59,74,68.7,Away,2021-12-21,True

2021-12-30-12-mcneese-state,MCNEESE-STATE,Ecclesia,115,66,94.1,Home,2021-12-30,True

2022-01-06-14-mcneese-state,MCNEESE-STATE,new-orleans,92,82,72.7,Neutral,2022-01-06,True

2022-01-07-18-mcneese-state,MCNEESE-STATE,southeastern-louisiana,78,83,71.2,Neutral,2022-01-07,True

2022-01-08-18-texas-am-corpus-christi,MCNEESE-STATE,texas-am-corpus-christi,54,67,64.6,Neutral,2022-01-08,True

2022-01-12-17-mcneese-state,MCNEESE-STATE,Arlington Baptist,120,44,81.2,Home,2022-01-12,True

2022-01-15-17-mcneese-state,MCNEESE-STATE,houston-baptist,78,75,67.7,Home,2022-01-15,True

2022-01-20-20-texas-am-corpus-christi,MCNEESE-STATE,texas-am-corpus-christi,56,60,70.7,Away,2022-01-20,True

2022-01-22-17-incarnate-word,MCNEESE-STATE,incarnate-word,82,72,68.0,Away,2022-01-22,True

2022-01-27-20-mcneese-state,MCNEESE-STATE,nicholls-state,71,81,75.2,Home,2022-01-27,True

2022-01-30-18-mcneese-state,MCNEESE-STATE,new-orleans,78,84,77.6,Home,2022-01-30,True

2022-02-03-20-mcneese-state,MCNEESE-STATE,southeastern-louisiana,78,83,73.9,Home,2022-02-03,True

2022-02-05-17-mcneese-state,MCNEESE-STATE,northwestern-state,93,84,75.0,Home,2022-02-05,True

2021-11-09-20-memphis,MEMPHIS,tennessee-tech,89,65,73.4,Home,2021-11-09,True

2021-11-13-19-memphis,MEMPHIS,north-carolina-central,90,51,83.1,Home,2021-11-13,True

2021-11-16-20-memphis,MEMPHIS,saint-louis,90,74,83.9,Home,2021-11-16,True

2021-11-19-20-memphis,MEMPHIS,western-kentucky,74,62,81.3,Home,2021-11-19,True

2021-11-24-21-virginia-tech,MEMPHIS,virginia-tech,69,61,69.5,Neutral,2021-11-24,True

2021-11-26-21-memphis,MEMPHIS,iowa-state,59,78,77.8,Neutral,2021-11-26,True

2021-12-01-19-georgia,MEMPHIS,georgia,79,82,71.4,Away,2021-12-01,True

2021-12-04-12-mississippi,MEMPHIS,mississippi,63,67,74.7,Away,2021-12-04,True

2021-12-10-20-memphis,MEMPHIS,murray-state,72,74,68.6,Home,2021-12-10,True

2021-12-14-21-memphis,MEMPHIS,alabama,92,78,76.8,Home,2021-12-14,True

2021-12-29-20-tulane,MEMPHIS,tulane,84,85,72.6,Away,2021-12-29,True

2022-01-01-12-wichita-state,MEMPHIS,wichita-state,82,64,80.0,Away,2022-01-01,True

2022-01-04-21-memphis,MEMPHIS,tulsa,67,64,71.8,Home,2022-01-04,True

2022-01-09-15-memphis,MEMPHIS,cincinnati,87,80,70.9,Home,2022-01-09,True

2022-01-12-19-central-florida,MEMPHIS,central-florida,64,74,73.8,Away,2022-01-12,True

2022-01-15-16-east-carolina,MEMPHIS,east-carolina,71,72,73.1,Away,2022-01-15,True

2022-01-20-19-memphis,MEMPHIS,southern-methodist,62,70,69.7,Home,2022-01-20,True

2022-01-23-15-tulsa,MEMPHIS,tulsa,83,81,68.3,Away,2022-01-23,True

2022-01-27-21-memphis,MEMPHIS,east-carolina,71,54,74.7,Home,2022-01-27,True

2022-02-05-20-memphis,MEMPHIS,central-florida,88,60,74.5,Home,2022-02-05,True

2021-11-09-20-arkansas,MERCER,arkansas,61,74,69.2,Away,2021-11-09,True

2021-11-13-14-winthrop,MERCER,winthrop,85,88,70.5,Away,2021-11-13,True

2021-11-16-19-mercer,MERCER,Life,78,50,75.1,Home,2021-11-16,True

2021-11-20-17-saint-louis,MERCER,saint-louis,58,75,65.2,Away,2021-11-20,True

2021-11-23-15-mercer,MERCER,bucknell,78,68,72.1,Neutral,2021-11-23,True

2021-11-24-15-mercer,MERCER,middle-tennessee,58,82,72.5,Neutral,2021-11-24,True

2021-11-27-14-mercer,MERCER,Milligan,88,49,75.5,Home,2021-11-27,True

2021-12-01-19-kennesaw-state,MERCER,kennesaw-state,73,71,64.6,Away,2021-12-01,True

2021-12-04-14-mercer,MERCER,georgia-state,83,77,66.4,Home,2021-12-04,True

2021-12-06-19-coastal-carolina,MERCER,coastal-carolina,74,69,62.6,Away,2021-12-06,True

2021-12-11-14-mercer,MERCER,georgia-southern,77,68,72.2,Home,2021-12-11,True

2021-12-19-14-florida-gulf-coast,MERCER,florida-gulf-coast,55,67,64.3,Away,2021-12-19,True

2021-12-22-18-mercer,MERCER,troy,65,69,68.6,Home,2021-12-22,True

2022-01-05-19-mercer,MERCER,samford,83,80,73.5,Home,2022-01-05,True

2022-01-08-16-furman,MERCER,furman,66,81,70.8,Away,2022-01-08,True

2022-01-13-19-mercer,MERCER,virginia-military-institute,97,91,70.2,Home,2022-01-13,True

2022-01-15-14-mercer,MERCER,north-carolina-greensboro,58,49,61.5,Home,2022-01-15,True

2022-01-17-19-citadel,MERCER,citadel,71,64,73.7,Away,2022-01-17,True

2022-01-19-19-east-tennessee-state,MERCER,east-tennessee-state,64,72,66.2,Away,2022-01-19,True

2022-01-22-17-mercer,MERCER,western-carolina,72,64,57.2,Home,2022-01-22,True

2022-01-26-20-samford,MERCER,samford,61,75,68.2,Away,2022-01-26,True

2022-01-29-18-mercer,MERCER,furman,50,80,63.9,Home,2022-01-29,True

2022-01-31-19-mercer,MERCER,wofford,67,62,64.1,Home,2022-01-31,True

2022-02-05-12-chattanooga,MERCER,chattanooga,68,77,61.9,Away,2022-02-05,True

2022-02-07-19-mercer,MERCER,chattanooga,72,74,65.8,Home,2022-02-07,True

2021-11-09-19-merrimack,MERRIMACK,Emerson,77,48,77.2,Home,2021-11-09,True

2021-11-11-19-njit,MERRIMACK,njit,61,54,68.8,Away,2021-11-11,True

2021-11-13-14-rutgers,MERRIMACK,rutgers,35,48,59.7,Away,2021-11-13,True

2021-11-17-18-army,MERRIMACK,army,51,74,71.2,Away,2021-11-17,True

2021-11-19-19-merrimack,MERRIMACK,lehigh,55,45,62.2,Home,2021-11-19,True

2021-11-21-16-virginia-tech,MERRIMACK,virginia-tech,43,72,59.9,Away,2021-11-21,True

2021-11-23-19-merrimack,MERRIMACK,hartford,75,60,59.6,Home,2021-11-23,True

2021-11-28-13-boston-university,MERRIMACK,boston-university,60,61,56.2,Away,2021-11-28,True

2021-12-04-19-merrimack,MERRIMACK,massachusetts-lowell,57,61,66.7,Home,2021-12-04,True

2021-12-07-19-merrimack,MERRIMACK,brown,56,76,65.8,Home,2021-12-07,True

2021-12-09-21-gonzaga,MERRIMACK,gonzaga,55,80,69.9,Away,2021-12-09,True

2021-12-12-12-indiana,MERRIMACK,indiana,49,81,66.5,Away,2021-12-12,True

2021-12-21-17-maine,MERRIMACK,maine,49,47,56.6,Away,2021-12-21,True

2021-12-29-19-merrimack,MERRIMACK,st-francis-ny,74,64,63.2,Home,2021-12-29,True

2021-12-31-14-merrimack,MERRIMACK,long-island-university,82,77,62.8,Home,2021-12-31,True

2022-01-08-13-central-connecticut-state,MERRIMACK,central-connecticut-state,66,57,62.1,Away,2022-01-08,True

2022-01-15-15-merrimack,MERRIMACK,saint-francis-pa,46,62,70.6,Home,2022-01-15,True

2022-01-17-15-merrimack,MERRIMACK,mount-st-marys,50,57,58.6,Home,2022-01-17,True

2022-01-21-19-merrimack,MERRIMACK,bryant,63,79,62.8,Home,2022-01-21,True

2022-01-23-15-merrimack,MERRIMACK,wagner,57,71,62.4,Home,2022-01-23,True

2022-01-27-19-bryant,MERRIMACK,bryant,67,76,70.1,Away,2022-01-27,True

2022-02-03-19-mount-st-marys,MERRIMACK,mount-st-marys,53,69,60.0,Away,2022-02-03,True

2022-02-05-14-saint-francis-pa,MERRIMACK,saint-francis-pa,65,64,60.1,Away,2022-02-05,True

2021-11-09-19-miami-fl,MIAMI-FL,canisius,77,67,75.4,Home,2021-11-09,True

2021-11-13-13-miami-fl,MIAMI-FL,central-florida,89,95,76.2,Home,2021-11-13,True

2021-11-16-18-florida-atlantic,MIAMI-FL,florida-atlantic,68,66,68.7,Away,2021-11-16,True

2021-11-21-20-miami-fl,MIAMI-FL,florida-am,86,59,71.1,Home,2021-11-21,True

2021-11-25-12-miami-fl,MIAMI-FL,dayton,60,76,67.7,Neutral,2021-11-25,True

2021-11-26-11-north-texas,MIAMI-FL,north-texas,69,63,61.7,Neutral,2021-11-26,True

2021-11-28-18-alabama,MIAMI-FL,alabama,64,96,69.9,Neutral,2021-11-28,True

2021-12-01-21-penn-state,MIAMI-FL,penn-state,63,58,62.8,Away,2021-12-01,True

2021-12-04-12-miami-fl,MIAMI-FL,clemson,80,75,68.4,Home,2021-12-04,True

2021-12-08-19-miami-fl,MIAMI-FL,lipscomb,76,59,72.3,Home,2021-12-08,True

2021-12-12-11-fordham,MIAMI-FL,fordham,72,66,69.8,Neutral,2021-12-12,True

2021-12-20-19-miami-fl,MIAMI-FL,stetson,82,72,64.7,Home,2021-12-20,True

2021-12-29-21-miami-fl,MIAMI-FL,north-carolina-state,91,83,73.7,Home,2021-12-29,True

2022-01-01-18-miami-fl,MIAMI-FL,wake-forest,92,84,71.8,Home,2022-01-01,True

2022-01-05-20-miami-fl,MIAMI-FL,syracuse,88,87,75.5,Home,2022-01-05,True

2022-01-08-20-duke,MIAMI-FL,duke,76,74,72.2,Away,2022-01-08,True

2022-01-11-20-florida-state,MIAMI-FL,florida-state,64,65,63.2,Away,2022-01-11,True

2022-01-18-19-miami-fl,MIAMI-FL,north-carolina,85,57,71.8,Home,2022-01-18,True

2022-01-22-14-miami-fl,MIAMI-FL,florida-state,60,61,64.4,Home,2022-01-22,True

2022-01-26-19-virginia-tech,MIAMI-FL,virginia-tech,78,75,63.4,Away,2022-01-26,True

2022-01-29-12-georgia-tech,MIAMI-FL,georgia-tech,73,62,73.3,Away,2022-01-29,True

2022-02-02-19-miami-fl,MIAMI-FL,notre-dame,64,68,62.9,Home,2022-02-02,True

2022-02-05-17-virginia,MIAMI-FL,virginia,58,71,59.7,Away,2022-02-05,True

2021-11-09-19-georgia-tech,MIAMI-OH,georgia-tech,72,69,75.2,Away,2021-11-09,True

2021-11-13-14-miami-oh,MIAMI-OH,lamar,104,75,73.9,Home,2021-11-13,True

2021-11-17-19-miami-oh,MIAMI-OH,stetson,80,65,67.7,Home,2021-11-17,True

2021-11-20-14-miami-oh,MIAMI-OH,Heidelberg,90,45,73.3,Home,2021-11-20,True

2021-11-23-19-miami-oh,MIAMI-OH,Defiance,99,47,68.3,Home,2021-11-23,True

2021-11-27-15-western-illinois,MIAMI-OH,western-illinois,67,79,69.0,Away,2021-11-27,True

2021-12-01-19-miami-oh,MIAMI-OH,cincinnati,58,59,61.5,Home,2021-12-01,True

2021-12-04-13-indiana-state,MIAMI-OH,indiana-state,68,69,73.5,Away,2021-12-04,True

2021-12-14-19-clemson,MIAMI-OH,clemson,76,89,68.6,Away,2021-12-14,True

2021-12-18-14-miami-oh,MIAMI-OH,bellarmine,68,77,58.7,Home,2021-12-18,True

2021-12-21-14-miami-oh,MIAMI-OH,Spalding,80,56,67.7,Home,2021-12-21,True

2021-12-29-16-buffalo,MIAMI-OH,buffalo,91,81,81.3,Away,2021-12-29,True

2022-01-08-17-bowling-green-state,MIAMI-OH,bowling-green-state,83,87,73.4,Away,2022-01-08,True

